order_id,order_date,customer_id,product_id,category,region,sales_channel,customer_segment,quantity,unit_price,discount_pct,revenue,cost,shipping_cost,profit,payment_method
ORD109379,2026-03-06,CUST12873,P212,Home & Kitchen,West,Organic Search,New Customer,1,5951.22,0.25,4463.41,1666.34,203.2,2593.87,Debit Card
ORD106990,2026-03-06,CUST12971,P688,Books,West,Social Media,Loyal Customer,1,845.55,0.15,718.71,253.66,239.64,225.41,COD
ORD104246,2026-03-06,CUST17921,P356,Home & Kitchen,East,Organic Search,New Customer,1,5087.24,0.15,4324.15,1424.43,78.86,2820.86,Credit Card
ORD108193,2026-03-06,CUST17393,P212,Home & Kitchen,South,Referral,New Customer,1,5600.95,0.25,4200.71,1568.27,86.43,2546.01,COD
ORD105332,2026-03-06,CUST11850,P786,Electronics,South,Direct,Returning Customer,2,28355.13,0.25,42532.7,12476.26,243.52,29812.91,Debit Card
ORD109774,2026-03-06,CUST14659,P806,Sports,North,Social Media,Returning Customer,2,3147.63,0.1,5665.74,2014.48,244.62,3406.63,Debit Card
ORD109099,2026-03-06,CUST13785,P857,Home & Kitchen,South,Organic Search,Returning Customer,1,8193.88,0.1,7374.49,2294.29,153.24,4926.96,Debit Card
ORD107847,2026-03-06,CUST18477,P290,Fashion,West,Paid Search,New Customer,2,2277.79,0.1,4100.03,1731.12,243.23,2125.67,UPI
ORD104241,2026-03-06,CUST14561,P661,Fashion,East,Direct,Returning Customer,1,2172.43,0.0,2172.43,825.52,221.25,1125.66,COD
ORD107086,2026-03-06,CUST12928,P644,Beauty,South,Referral,Returning Customer,1,1198.46,0.05,1138.54,503.35,113.02,522.16,UPI
ORD109529,2026-03-06,CUST18574,P102,Books,Central,Direct,Returning Customer,1,491.69,0.15,417.93,147.51,171.15,99.28,Net Banking
ORD107060,2026-03-06,CUST11477,P314,Books,East,Direct,Loyal Customer,3,515.23,0.05,1468.4,463.7,135.8,868.9,Net Banking
ORD109515,2026-03-07,CUST13204,P496,Home & Kitchen,East,Social Media,New Customer,1,5693.03,0.15,4839.08,1594.05,101.45,3143.58,UPI
ORD107293,2026-03-07,CUST11656,P424,Fashion,East,Email,New Customer,3,1412.16,0.2,3389.19,1609.86,166.88,1612.45,Credit Card
ORD102446,2026-03-07,CUST16146,P212,Home & Kitchen,North,Organic Search,Loyal Customer,3,5172.13,0.15,13188.93,4344.59,130.79,8713.55,UPI
ORD108123,2026-03-07,CUST13101,P155,Beauty,South,Social Media,New Customer,3,1274.45,0.15,3249.85,1605.81,80.11,1563.94,COD
ORD103369,2026-03-07,CUST10684,P412,Beauty,Central,Social Media,Returning Customer,1,711.35,0.25,533.51,298.77,54.38,180.37,UPI
ORD105830,2026-03-07,CUST19749,P440,Books,West,Organic Search,New Customer,1,773.75,0.05,735.06,232.12,101.08,401.86,COD
ORD100738,2026-03-07,CUST16048,P934,Fashion,East,Email,Returning Customer,1,3262.56,0.15,2773.18,1239.77,86.65,1446.76,UPI
ORD107433,2026-03-07,CUST15784,P501,Home & Kitchen,South,Organic Search,New Customer,1,4539.89,0.1,4085.9,1271.17,209.81,2604.92,Credit Card
ORD100664,2026-03-07,CUST11550,P289,Electronics,East,Social Media,Returning Customer,3,26610.41,0.1,71848.09,17562.87,185.18,54100.05,UPI
ORD104339,2026-03-07,CUST19451,P619,Home & Kitchen,North,Paid Search,New Customer,2,4581.67,0.1,8247.01,2565.74,210.19,5471.08,Credit Card
ORD106877,2026-03-07,CUST16990,P476,Home & Kitchen,West,Direct,Returning Customer,2,5327.84,0.2,8524.55,2983.59,95.77,5445.19,UPI
ORD102589,2026-03-07,CUST12015,P993,Beauty,East,Organic Search,Loyal Customer,3,755.09,0.2,1812.22,951.42,75.38,785.42,UPI
ORD100160,2026-03-08,CUST16163,P700,Home & Kitchen,North,Social Media,Loyal Customer,1,3930.62,0.15,3341.03,1100.57,245.89,1994.56,Debit Card
ORD107064,2026-03-08,CUST19523,P844,Electronics,East,Organic Search,New Customer,2,21478.21,0.1,38660.77,9450.41,204.85,29005.51,Credit Card
ORD103835,2026-03-08,CUST19350,P261,Home & Kitchen,Central,Email,Returning Customer,1,7337.27,0.15,6236.68,2054.44,209.35,3972.89,UPI
ORD101343,2026-03-08,CUST11990,P119,Beauty,South,Organic Search,New Customer,2,2048.01,0.2,3276.82,1720.33,236.68,1319.81,Debit Card
ORD107223,2026-03-08,CUST10992,P360,Home & Kitchen,South,Organic Search,New Customer,2,4407.9,0.0,8815.8,2468.43,133.31,6214.07,Credit Card
ORD108534,2026-03-08,CUST10500,P333,Fashion,South,Referral,New Customer,1,1441.34,0.15,1225.14,547.71,70.69,606.74,COD
ORD109495,2026-03-08,CUST18718,P427,Fashion,Central,Direct,New Customer,1,1997.58,0.0,1997.58,759.08,221.15,1017.35,COD
ORD102172,2026-03-08,CUST11149,P509,Electronics,North,Paid Search,New Customer,1,15206.82,0.25,11405.11,3345.5,237.99,7821.62,Debit Card
ORD104001,2026-03-08,CUST16114,P826,Sports,Central,Organic Search,New Customer,1,2895.69,0.1,2606.12,926.62,122.51,1557.0,COD
ORD103291,2026-03-08,CUST16900,P583,Books,West,Social Media,Returning Customer,1,740.09,0.2,592.07,222.03,139.75,230.29,UPI
ORD107972,2026-03-08,CUST12560,P571,Electronics,South,Organic Search,New Customer,3,17774.67,0.05,50657.82,11731.29,173.78,38752.76,Credit Card
ORD100499,2026-03-08,CUST13109,P216,Books,East,Organic Search,Returning Customer,1,480.3,0.05,456.29,144.09,126.23,185.97,UPI
ORD108171,2026-03-08,CUST17209,P311,Sports,South,Organic Search,Returning Customer,2,3002.52,0.0,6005.05,1921.62,59.06,4024.37,Debit Card
ORD109308,2026-03-08,CUST12434,P843,Electronics,East,Paid Search,Loyal Customer,1,18614.45,0.0,18614.45,4095.18,54.94,14464.33,UPI
ORD101559,2026-03-08,CUST11269,P754,Books,West,Referral,New Customer,1,676.21,0.0,676.21,202.86,193.89,279.46,Credit Card
ORD102543,2026-03-08,CUST13233,P326,Beauty,West,Organic Search,New Customer,1,1324.04,0.15,1125.44,556.1,234.06,335.28,COD
ORD101524,2026-03-08,CUST18930,P188,Fashion,South,Organic Search,Returning Customer,1,2476.3,0.1,2228.67,940.99,135.83,1151.85,Credit Card
ORD107882,2026-03-08,CUST15360,P925,Fashion,North,Direct,Returning Customer,2,2467.62,0.0,4935.23,1875.39,148.54,2911.3,COD
ORD106833,2026-03-09,CUST15762,P234,Books,East,Social Media,New Customer,2,543.45,0.0,1086.91,326.07,122.89,637.94,COD
ORD104588,2026-03-09,CUST14014,P739,Beauty,West,Social Media,Loyal Customer,1,950.43,0.0,950.43,399.18,231.77,319.48,COD
ORD107970,2026-03-09,CUST12230,P948,Books,West,Social Media,New Customer,2,691.38,0.2,1106.2,414.83,86.99,604.38,Credit Card
ORD105289,2026-03-09,CUST15199,P667,Beauty,West,Organic Search,New Customer,1,689.86,0.15,586.38,289.74,115.98,180.67,Net Banking
ORD106079,2026-03-09,CUST15945,P666,Home & Kitchen,South,Organic Search,Returning Customer,1,4872.46,0.1,4385.21,1364.29,48.67,2972.26,COD
ORD109301,2026-03-09,CUST16739,P330,Fashion,North,Social Media,Returning Customer,2,2245.48,0.25,3368.22,1706.57,185.39,1476.26,Net Banking
ORD106149,2026-03-09,CUST12855,P389,Books,South,Paid Search,Returning Customer,1,727.96,0.0,727.96,218.39,170.46,339.11,UPI
ORD108236,2026-03-09,CUST17291,P533,Beauty,South,Organic Search,Returning Customer,1,601.51,0.0,601.51,252.63,225.41,123.47,Credit Card
ORD104525,2026-03-09,CUST14909,P690,Fashion,East,Paid Search,Loyal Customer,2,1447.49,0.15,2460.73,1100.09,190.15,1170.49,UPI
ORD108503,2026-03-09,CUST10241,P977,Books,South,Organic Search,Loyal Customer,2,522.19,0.1,939.94,313.31,193.25,433.38,Net Banking
ORD109371,2026-03-09,CUST11393,P461,Home & Kitchen,West,Social Media,New Customer,1,5774.72,0.05,5485.99,1616.92,83.18,3785.89,UPI
ORD105350,2026-03-09,CUST13683,P174,Beauty,South,Direct,New Customer,1,1981.31,0.0,1981.31,832.15,76.31,1072.85,UPI
ORD106414,2026-03-10,CUST18180,P664,Home & Kitchen,South,Organic Search,Returning Customer,1,1989.53,0.05,1890.06,557.07,239.31,1093.68,Credit Card
ORD104788,2026-03-10,CUST16494,P141,Fashion,West,Email,Loyal Customer,1,2075.8,0.1,1868.22,788.8,232.88,846.53,Credit Card
ORD108979,2026-03-10,CUST18823,P731,Home & Kitchen,South,Social Media,Returning Customer,2,2681.05,0.05,5094.0,1501.39,164.29,3428.32,Debit Card
ORD105494,2026-03-10,CUST11520,P747,Fashion,North,Referral,Loyal Customer,1,2096.25,0.05,1991.44,796.58,61.03,1133.84,UPI
ORD104570,2026-03-10,CUST18226,P306,Fashion,South,Organic Search,Returning Customer,2,2589.27,0.2,4142.83,1967.85,45.04,2129.95,UPI
ORD101645,2026-03-10,CUST16547,P957,Sports,Central,Organic Search,Returning Customer,2,3565.68,0.25,5348.52,2282.03,196.65,2869.83,Credit Card
ORD102303,2026-03-10,CUST12689,P535,Home & Kitchen,North,Referral,Returning Customer,1,6068.06,0.2,4854.45,1699.06,73.84,3081.55,Debit Card
ORD103244,2026-03-10,CUST12033,P520,Beauty,South,Paid Search,Returning Customer,1,1229.3,0.15,1044.91,516.31,122.63,405.97,COD
ORD107148,2026-03-10,CUST12268,P327,Fashion,Central,Organic Search,New Customer,1,2201.28,0.1,1981.15,836.49,229.25,915.42,UPI
ORD105555,2026-03-10,CUST14736,P573,Beauty,North,Direct,Returning Customer,1,1322.57,0.05,1256.44,555.48,117.65,583.31,Net Banking
ORD105232,2026-03-10,CUST12959,P478,Beauty,Central,Referral,New Customer,1,1273.23,0.25,954.92,534.75,91.54,328.62,COD
ORD102922,2026-03-10,CUST12449,P529,Sports,East,Direct,Returning Customer,1,2874.33,0.05,2730.62,919.79,143.14,1667.69,Net Banking
ORD101537,2026-03-10,CUST14846,P587,Beauty,South,Referral,Loyal Customer,2,1210.24,0.15,2057.41,1016.6,92.49,948.32,UPI
ORD109062,2026-03-10,CUST11405,P484,Sports,West,Organic Search,New Customer,1,2560.3,0.15,2176.25,819.3,153.94,1203.02,UPI
ORD107950,2026-03-10,CUST14178,P364,Books,East,Social Media,Loyal Customer,2,518.86,0.05,985.84,311.32,238.52,436.01,Credit Card
ORD105933,2026-03-10,CUST17945,P541,Books,South,Social Media,Loyal Customer,1,790.17,0.0,790.17,237.05,157.25,395.87,UPI
ORD106723,2026-03-11,CUST15571,P410,Fashion,South,Social Media,New Customer,2,1508.08,0.2,2412.94,1146.14,62.87,1203.92,COD
ORD102204,2026-03-11,CUST13002,P721,Beauty,South,Email,New Customer,2,866.33,0.05,1646.03,727.72,105.79,812.53,UPI
ORD109197,2026-03-11,CUST11385,P667,Books,North,Paid Search,New Customer,1,816.98,0.05,776.13,245.09,241.48,289.56,COD
ORD104073,2026-03-11,CUST12298,P626,Beauty,North,Organic Search,New Customer,1,1621.38,0.1,1459.24,680.98,138.66,639.61,UPI
ORD106670,2026-03-11,CUST13601,P583,Home & Kitchen,East,Organic Search,Loyal Customer,1,6072.29,0.1,5465.06,1700.24,196.64,3568.18,Credit Card
ORD107138,2026-03-11,CUST15437,P204,Beauty,North,Direct,New Customer,2,2041.93,0.1,3675.47,1715.22,101.96,1858.3,UPI
ORD106835,2026-03-11,CUST18094,P128,Electronics,North,Direct,New Customer,1,26080.25,0.2,20864.2,5737.66,52.37,15074.18,COD
ORD100206,2026-03-11,CUST16683,P795,Electronics,Central,Paid Search,New Customer,2,18601.44,0.0,37202.88,8184.63,48.81,28969.43,Debit Card
ORD108669,2026-03-11,CUST16626,P663,Sports,North,Referral,Returning Customer,1,2781.21,0.05,2642.15,889.99,231.93,1520.23,Credit Card
ORD104383,2026-03-11,CUST14785,P580,Fashion,South,Organic Search,New Customer,1,2056.12,0.0,2056.12,781.33,216.8,1057.99,UPI
ORD103993,2026-03-11,CUST10176,P417,Electronics,East,Paid Search,Returning Customer,1,15940.72,0.1,14346.65,3506.96,148.0,10691.69,UPI
ORD106482,2026-03-11,CUST10892,P391,Beauty,South,Social Media,Returning Customer,2,977.34,0.1,1759.21,820.97,51.99,886.25,UPI
ORD102662,2026-03-11,CUST17467,P328,Home & Kitchen,South,Email,Loyal Customer,1,4808.41,0.1,4327.57,1346.35,95.99,2885.23,COD
ORD100503,2026-03-11,CUST13847,P145,Sports,Central,Email,Returning Customer,1,3565.26,0.0,3565.26,1140.88,76.71,2347.66,UPI
ORD106461,2026-03-11,CUST17620,P684,Beauty,North,Social Media,New Customer,1,1059.86,0.0,1059.86,445.14,192.19,422.53,Credit Card
ORD109892,2026-03-11,CUST12247,P415,Sports,North,Social Media,New Customer,1,3241.46,0.0,3241.46,1037.27,231.58,1972.62,Net Banking
ORD107494,2026-03-11,CUST10438,P136,Sports,North,Referral,Returning Customer,1,2158.58,0.2,1726.86,690.74,146.61,889.5,Net Banking
ORD101178,2026-03-11,CUST11426,P224,Sports,South,Organic Search,New Customer,2,2219.56,0.0,4439.11,1420.52,190.96,2827.63,Credit Card
ORD104670,2026-03-11,CUST11009,P583,Home & Kitchen,North,Referral,Returning Customer,4,6497.75,0.0,25991.01,7277.48,145.49,18568.04,UPI
ORD102023,2026-03-11,CUST15984,P357,Electronics,West,Social Media,Returning Customer,1,18805.08,0.05,17864.83,4137.12,68.17,13659.54,Net Banking
ORD105021,2026-03-12,CUST18786,P823,Fashion,South,Paid Search,New Customer,2,2343.68,0.15,3984.26,1781.2,238.16,1964.9,Credit Card
ORD107387,2026-03-12,CUST11164,P909,Books,North,Paid Search,Returning Customer,2,716.43,0.05,1361.22,429.86,53.52,877.83,Debit Card
ORD107512,2026-03-12,CUST11604,P452,Electronics,West,Social Media,New Customer,2,16443.87,0.0,32887.74,7235.3,131.29,25521.15,Credit Card
ORD107174,2026-03-12,CUST16836,P508,Electronics,North,Organic Search,New Customer,1,25352.27,0.2,20281.82,5577.5,107.63,14596.69,Credit Card
ORD108893,2026-03-12,CUST15127,P884,Fashion,West,Paid Search,Returning Customer,1,2260.1,0.1,2034.09,858.84,133.28,1041.97,Debit Card
ORD107990,2026-03-12,CUST15416,P155,Beauty,South,Direct,New Customer,1,1170.1,0.15,994.58,491.44,81.16,421.98,Credit Card
ORD103158,2026-03-12,CUST17947,P412,Sports,Central,Paid Search,New Customer,2,3980.43,0.1,7164.77,2547.47,175.39,4441.91,Credit Card
ORD100217,2026-03-12,CUST12045,P420,Beauty,Central,Social Media,Loyal Customer,4,1631.99,0.15,5548.77,2741.74,107.52,2699.51,Credit Card
ORD102754,2026-03-12,CUST17774,P208,Books,South,Email,Returning Customer,1,426.47,0.05,405.15,127.94,52.83,224.37,Credit Card
ORD108208,2026-03-12,CUST10701,P959,Home & Kitchen,North,Direct,Returning Customer,1,5421.0,0.2,4336.8,1517.88,191.37,2627.55,UPI
ORD106598,2026-03-12,CUST11622,P708,Books,Central,Email,New Customer,3,761.09,0.05,2169.12,684.98,198.03,1286.1,Credit Card
ORD103923,2026-03-12,CUST13903,P691,Home & Kitchen,East,Referral,Loyal Customer,3,5411.67,0.1,14611.52,4545.81,180.42,9885.29,Credit Card
ORD106224,2026-03-12,CUST12768,P811,Electronics,South,Social Media,New Customer,1,24890.96,0.0,24890.96,5476.01,210.87,19204.08,Credit Card
ORD100868,2026-03-12,CUST13407,P378,Sports,South,Organic Search,New Customer,2,2962.66,0.1,5332.79,1896.1,92.17,3344.51,UPI
ORD105304,2026-03-12,CUST16251,P310,Fashion,Central,Referral,Returning Customer,2,2309.92,0.1,4157.85,1755.54,153.23,2249.08,Credit Card
ORD109948,2026-03-12,CUST16921,P541,Fashion,North,Direct,New Customer,1,2535.72,0.0,2535.72,963.57,195.65,1376.5,COD
ORD108089,2026-03-12,CUST19880,P247,Books,West,Referral,New Customer,1,779.12,0.15,662.25,233.74,174.89,253.63,UPI
ORD107829,2026-03-13,CUST13068,P178,Electronics,South,Organic Search,Loyal Customer,1,17151.56,0.1,15436.4,3773.34,226.4,11436.66,UPI
ORD104149,2026-03-13,CUST19005,P150,Sports,West,Direct,Loyal Customer,1,2556.23,0.1,2300.61,818.0,82.66,1399.96,Debit Card
ORD101285,2026-03-13,CUST11299,P528,Fashion,South,Direct,Returning Customer,2,2628.3,0.1,4730.94,1997.51,195.27,2538.17,Credit Card
ORD102317,2026-03-13,CUST19990,P575,Fashion,North,Paid Search,New Customer,1,1543.76,0.1,1389.39,586.63,58.48,744.28,Credit Card
ORD108056,2026-03-13,CUST15757,P260,Home & Kitchen,East,Direct,Returning Customer,1,5870.51,0.0,5870.51,1643.74,42.94,4183.83,UPI
ORD107892,2026-03-13,CUST11263,P709,Sports,South,Organic Search,Loyal Customer,2,1480.98,0.05,2813.86,947.82,62.41,1803.62,UPI
ORD106616,2026-03-13,CUST14082,P518,Home & Kitchen,Central,Paid Search,Loyal Customer,1,4558.91,0.25,3419.18,1276.5,166.25,1976.44,Credit Card
ORD100181,2026-03-13,CUST11245,P990,Electronics,North,Organic Search,Returning Customer,1,22417.37,0.0,22417.37,4931.82,153.98,17331.57,UPI
ORD100780,2026-03-13,CUST10769,P478,Beauty,East,Organic Search,New Customer,1,1548.98,0.25,1161.74,650.57,194.48,316.68,Credit Card
ORD109136,2026-03-13,CUST17111,P988,Beauty,North,Direct,New Customer,2,780.2,0.0,1560.4,655.37,221.18,683.85,Debit Card
ORD109637,2026-03-13,CUST15439,P245,Electronics,North,Email,Returning Customer,2,23113.8,0.05,43916.21,10170.07,56.3,33689.84,Credit Card
ORD104174,2026-03-13,CUST18590,P379,Books,North,Organic Search,New Customer,1,674.81,0.1,607.33,202.44,44.93,359.96,Credit Card
ORD101251,2026-03-13,CUST18501,P152,Fashion,West,Organic Search,Returning Customer,1,2229.9,0.0,2229.9,847.36,165.91,1216.63,COD
ORD103276,2026-03-13,CUST16286,P439,Sports,West,Social Media,Loyal Customer,1,3225.76,0.15,2741.89,1032.24,53.27,1656.39,Debit Card
ORD106792,2026-03-13,CUST11854,P141,Fashion,North,Organic Search,New Customer,3,2549.28,0.15,6500.67,2906.18,141.86,3452.62,Credit Card
ORD107202,2026-03-14,CUST15218,P607,Fashion,North,Direct,New Customer,1,1636.48,0.15,1391.01,621.86,154.66,614.49,Net Banking
ORD105784,2026-03-14,CUST13939,P692,Electronics,East,Social Media,New Customer,1,24528.15,0.2,19622.52,5396.19,214.04,14012.29,Debit Card
ORD101605,2026-03-14,CUST17576,P341,Fashion,North,Organic Search,Returning Customer,2,1854.69,0.15,3152.97,1409.57,55.95,1687.45,Debit Card
ORD102363,2026-03-14,CUST16072,P884,Fashion,East,Email,Returning Customer,2,1483.09,0.0,2966.17,1127.15,145.67,1693.36,COD
ORD103825,2026-03-14,CUST17393,P594,Electronics,East,Email,Loyal Customer,1,18584.61,0.0,18584.61,4088.61,90.18,14405.82,COD
ORD107105,2026-03-14,CUST19896,P510,Electronics,East,Social Media,Returning Customer,1,18246.88,0.1,16422.19,4014.31,152.91,12254.96,Debit Card
ORD106884,2026-03-14,CUST15913,P851,Books,South,Organic Search,Loyal Customer,1,648.91,0.05,616.46,194.67,122.29,299.5,UPI
ORD105597,2026-03-14,CUST15983,P931,Beauty,East,Organic Search,New Customer,2,1517.16,0.0,3034.32,1274.41,200.45,1559.45,Credit Card
ORD107079,2026-03-14,CUST12282,P529,Beauty,South,Organic Search,Returning Customer,1,1972.48,0.15,1676.61,828.44,151.81,696.36,Debit Card
ORD109001,2026-03-14,CUST14926,P523,Fashion,East,Social Media,Returning Customer,1,1871.8,0.1,1684.62,711.28,239.87,733.47,UPI
ORD108167,2026-03-14,CUST13876,P209,Beauty,West,Referral,New Customer,1,1565.43,0.1,1408.89,657.48,93.92,657.49,Credit Card
ORD100148,2026-03-14,CUST18857,P938,Electronics,South,Referral,New Customer,1,21429.02,0.1,19286.12,4714.38,202.01,14369.72,COD
ORD103928,2026-03-14,CUST13280,P811,Beauty,East,Referral,New Customer,3,1346.31,0.05,3836.98,1696.35,247.37,1893.26,UPI
ORD108696,2026-03-14,CUST11793,P412,Books,South,Social Media,New Customer,1,543.04,0.15,461.59,162.91,114.42,184.26,COD
ORD109226,2026-03-14,CUST10414,P851,Fashion,East,Social Media,New Customer,2,3289.12,0.2,5262.58,2499.73,118.8,2644.05,UPI
ORD108566,2026-03-14,CUST16198,P519,Books,West,Organic Search,Returning Customer,1,458.46,0.25,343.85,137.54,249.69,-43.38,COD
ORD107015,2026-03-14,CUST12790,P431,Sports,South,Referral,New Customer,2,3472.34,0.15,5902.98,2222.3,153.09,3527.59,UPI
ORD103089,2026-03-14,CUST17431,P846,Home & Kitchen,East,Organic Search,New Customer,3,4175.47,0.0,12526.4,3507.39,94.64,8924.37,Debit Card
ORD101342,2026-03-14,CUST17229,P810,Sports,South,Organic Search,New Customer,2,2590.45,0.1,4662.81,1657.89,208.88,2796.05,UPI
ORD104262,2026-03-14,CUST18819,P932,Fashion,Central,Email,New Customer,3,1713.03,0.05,4882.13,1952.85,108.28,2821.0,Credit Card
ORD109544,2026-03-14,CUST16803,P326,Home & Kitchen,East,Organic Search,Returning Customer,3,6662.32,0.05,18987.62,5596.35,75.85,13315.42,Net Banking
ORD108428,2026-03-15,CUST15840,P670,Home & Kitchen,South,Organic Search,Returning Customer,4,5723.89,0.0,22895.54,6410.75,145.17,16339.62,UPI
ORD100840,2026-03-15,CUST12917,P708,Electronics,South,Referral,Returning Customer,3,18886.53,0.1,50993.64,12465.11,81.0,38447.53,Debit Card
ORD109094,2026-03-15,CUST17652,P659,Fashion,East,Paid Search,Returning Customer,1,2562.71,0.0,2562.71,973.83,85.41,1503.48,Debit Card
ORD100943,2026-03-15,CUST10853,P726,Sports,South,Direct,New Customer,1,2495.78,0.15,2121.41,798.65,166.34,1156.43,Credit Card
ORD100073,2026-03-15,CUST15653,P144,Sports,West,Social Media,New Customer,1,3063.35,0.25,2297.51,980.27,244.66,1072.58,UPI
ORD100483,2026-03-15,CUST18896,P856,Beauty,East,Email,Returning Customer,4,1498.15,0.0,5992.58,2516.88,182.36,3293.34,Net Banking
ORD107830,2026-03-15,CUST15475,P463,Home & Kitchen,East,Paid Search,New Customer,1,7280.51,0.05,6916.48,2038.54,83.58,4794.36,Debit Card
ORD104992,2026-03-15,CUST12621,P680,Home & Kitchen,East,Referral,Returning Customer,1,5919.16,0.0,5919.16,1657.37,207.43,4054.37,UPI
ORD102393,2026-03-15,CUST10098,P379,Electronics,South,Organic Search,Loyal Customer,1,23514.26,0.1,21162.83,5173.14,120.05,15869.65,COD
ORD107006,2026-03-15,CUST15249,P901,Fashion,South,Email,Loyal Customer,1,2201.41,0.25,1651.06,836.54,144.85,669.67,COD
ORD107675,2026-03-15,CUST13633,P952,Fashion,Central,Direct,New Customer,1,1962.36,0.0,1962.36,745.7,193.75,1022.91,Credit Card
ORD105937,2026-03-15,CUST12842,P631,Home & Kitchen,Central,Referral,New Customer,2,5808.74,0.1,10455.74,3252.9,117.51,7085.33,Debit Card
ORD107839,2026-03-15,CUST11613,P301,Sports,South,Direct,Returning Customer,1,3743.85,0.1,3369.46,1198.03,174.34,1997.09,UPI
ORD101673,2026-03-15,CUST13924,P486,Sports,South,Paid Search,New Customer,1,2963.9,0.1,2667.51,948.45,155.02,1564.04,COD
ORD105356,2026-03-15,CUST11703,P883,Electronics,Central,Paid Search,Returning Customer,1,15089.26,0.05,14334.8,3319.64,98.61,10916.55,Credit Card
ORD108803,2026-03-16,CUST13525,P896,Books,West,Referral,New Customer,1,646.85,0.25,485.14,194.05,215.64,75.44,Net Banking
ORD109775,2026-03-16,CUST18664,P260,Fashion,West,Organic Search,New Customer,1,2724.25,0.05,2588.04,1035.21,108.07,1444.75,Debit Card
ORD101278,2026-03-16,CUST12688,P110,Electronics,East,Direct,Loyal Customer,1,15659.95,0.0,15659.95,3445.19,134.65,12080.11,UPI
ORD100146,2026-03-16,CUST12453,P600,Beauty,East,Organic Search,New Customer,2,1333.84,0.0,2667.68,1120.43,102.65,1444.61,Net Banking
ORD100328,2026-03-16,CUST12201,P127,Fashion,West,Organic Search,Loyal Customer,1,1935.63,0.2,1548.5,735.54,181.04,631.93,UPI
ORD102046,2026-03-16,CUST10267,P395,Electronics,South,Paid Search,New Customer,1,17203.55,0.25,12902.66,3784.78,155.61,8962.27,UPI
ORD105234,2026-03-16,CUST11377,P397,Fashion,North,Social Media,New Customer,2,1237.33,0.1,2227.2,940.37,209.98,1076.85,Credit Card
ORD105152,2026-03-16,CUST10431,P302,Books,South,Social Media,Loyal Customer,3,495.43,0.15,1263.35,445.89,190.37,627.09,Debit Card
ORD107159,2026-03-16,CUST14319,P830,Fashion,East,Direct,New Customer,1,1987.95,0.1,1789.15,755.42,95.14,938.6,Debit Card
ORD104397,2026-03-16,CUST13803,P910,Electronics,South,Direct,Returning Customer,1,18623.31,0.05,17692.15,4097.13,148.83,13446.19,Net Banking
ORD102601,2026-03-16,CUST19380,P568,Electronics,East,Direct,New Customer,1,18661.01,0.15,15861.86,4105.42,214.36,11542.07,Credit Card
ORD102617,2026-03-16,CUST12275,P471,Home & Kitchen,South,Paid Search,Loyal Customer,3,4469.62,0.05,12738.42,3754.48,221.74,8762.2,COD
ORD103111,2026-03-16,CUST16026,P284,Home & Kitchen,North,Referral,Loyal Customer,2,6644.22,0.1,11959.6,3720.76,230.67,8008.17,Debit Card
ORD105594,2026-03-16,CUST19448,P632,Home & Kitchen,South,Paid Search,Returning Customer,1,3316.43,0.1,2984.79,928.6,41.15,2015.04,Debit Card
ORD109084,2026-03-17,CUST10147,P696,Home & Kitchen,North,Organic Search,New Customer,1,4369.36,0.1,3932.42,1223.42,211.21,2497.79,Debit Card
ORD100386,2026-03-17,CUST15997,P677,Home & Kitchen,South,Direct,Returning Customer,1,3943.91,0.05,3746.71,1104.29,235.45,2406.97,COD
ORD100761,2026-03-17,CUST14308,P502,Home & Kitchen,South,Direct,Returning Customer,3,6195.83,0.1,16728.75,5204.5,210.78,11313.46,Debit Card
ORD102644,2026-03-17,CUST12295,P342,Electronics,East,Organic Search,New Customer,1,18671.18,0.25,14003.39,4107.66,185.99,9709.74,COD
ORD106280,2026-03-17,CUST10267,P581,Sports,North,Referral,Returning Customer,1,2650.68,0.2,2120.55,848.22,44.76,1227.56,Credit Card
ORD103149,2026-03-17,CUST11580,P108,Fashion,East,Email,New Customer,1,2241.33,0.1,2017.19,851.7,175.91,989.58,Credit Card
ORD106416,2026-03-17,CUST17753,P205,Fashion,North,Organic Search,Returning Customer,1,2434.14,0.05,2312.43,924.97,127.17,1260.28,Credit Card
ORD100143,2026-03-17,CUST14643,P318,Home & Kitchen,South,Organic Search,Returning Customer,1,4707.84,0.05,4472.45,1318.19,234.62,2919.63,UPI
ORD100681,2026-03-17,CUST19606,P691,Home & Kitchen,North,Direct,Returning Customer,1,4427.77,0.15,3763.61,1239.78,131.16,2392.67,Net Banking
ORD100564,2026-03-17,CUST16618,P734,Home & Kitchen,Central,Organic Search,Loyal Customer,1,3292.5,0.25,2469.38,921.9,201.85,1345.63,UPI
ORD105881,2026-03-17,CUST12803,P881,Beauty,West,Social Media,Returning Customer,2,1213.53,0.25,1820.29,1019.36,229.52,571.41,UPI
ORD102819,2026-03-17,CUST13439,P253,Home & Kitchen,East,Social Media,Loyal Customer,2,3356.2,0.2,5369.92,1879.47,73.4,3417.05,Debit Card
ORD102874,2026-03-17,CUST17514,P546,Sports,Central,Paid Search,New Customer,2,2889.71,0.1,5201.48,1849.42,201.14,3150.93,Net Banking
ORD106049,2026-03-17,CUST14052,P678,Books,South,Social Media,Returning Customer,2,561.13,0.05,1066.15,336.68,159.38,570.1,Credit Card
